movieId,r_bar_i,percentile,group
107762,1.25,1.55,G2
107765,1.5,2.22,G2
107767,2.5,14.16,G4
107769,2.56,16.8,G4
107771,3.66,80.15,G10
107778,3.5,68.96,G9
107780,3.57,74.98,G10
107782,3.5,68.96,G9
107827,3.25,50.94,G8
107836,4.0,94.92,G10
107840,3.0,34.83,G6
107842,3.0,34.83,G6
107846,2.25,8.6,G3
107848,3.33,56.81,G8
107851,3.5,68.96,G9
107853,3.0,34.83,G6
107855,4.5,99.04,G10
107858,2.0,5.36,G3
107860,1.5,2.22,G2
107863,3.0,34.83,G6
107865,2.5,14.16,G4
107867,2.0,5.36,G3
107869,2.5,14.16,G4
107875,3.0,34.83,G6
107877,1.67,2.95,G2
107879,2.0,5.36,G3
107881,3.5,68.96,G9
107883,3.8,87.7,G10
107885,3.6,76.62,G10
107890,3.17,45.77,G7
107894,3.5,68.96,G9
107897,1.25,1.55,G2
107899,1.5,2.22,G2
107901,3.6,76.62,G10
107903,4.0,94.92,G10
107906,4.5,99.04,G10
107910,3.58,75.62,G10
107912,2.75,22.24,G5
107914,2.4,10.98,G4
107916,3.18,46.5,G7
107919,3.25,50.94,G8
107928,2.5,14.16,G4
107947,3.5,68.96,G9
107949,3.1,41.88,G7
107951,3.75,85.34,G10
107953,3.32,55.56,G8
107955,2.5,14.16,G4
107958,2.0,5.36,G3
107960,2.5,14.16,G4
107962,2.75,22.24,G5
107964,3.5,68.96,G9
107966,3.5,68.96,G9
107970,3.0,34.83,G6
107972,3.5,68.96,G9
107974,4.0,94.92,G10
107976,2.5,14.16,G4
107978,3.87,90.53,G10
107980,3.49,65.64,G9
107982,1.38,1.66,G2
107984,3.0,34.83,G6
107987,2.46,11.96,G4
107990,2.62,18.23,G4
107997,3.21,48.03,G7
107999,2.5,14.16,G4
108001,3.5,68.96,G9
108003,2.33,9.86,G3
108005,2.0,5.36,G3
108007,2.0,5.36,G3
108010,3.33,56.81,G8
108012,3.25,50.94,G8
108014,2.25,8.6,G3
108016,2.5,14.16,G4
108041,3.5,68.96,G9
108043,3.38,60.14,G9
108048,1.0,0.73,G1
108050,4.25,98.3,G10
108052,3.5,68.96,G9
108054,4.17,97.88,G10
108056,4.0,94.92,G10
108063,2.67,19.42,G4
108065,4.0,94.92,G10
108070,3.0,34.83,G6
108072,1.5,2.22,G2
108074,2.0,5.36,G3
108076,2.0,5.36,G3
108078,3.57,74.65,G10
108085,3.0,34.83,G6
108088,3.4,60.95,G9
108090,2.5,14.16,G4
108092,1.0,0.73,G1
108095,3.6,76.62,G10
108097,3.0,34.83,G6
108100,4.0,94.92,G10
108120,3.0,34.83,G6
108127,1.0,0.73,G1
108130,3.0,34.83,G6
108132,3.83,89.14,G10
108134,4.33,98.52,G10
108136,2.5,14.16,G4
108138,3.0,34.83,G6
108141,2.0,5.36,G3
108143,2.93,29.37,G5
108146,1.0,0.73,G1
108149,3.86,90.1,G10
108151,3.38,59.55,G8
108153,3.0,34.83,G6
108156,2.95,30.22,G6
108158,3.21,48.38,G7
108160,4.0,94.92,G10
108186,3.5,68.96,G9
108188,3.1,42.12,G7
108190,3.4,61.14,G9
108192,3.62,77.78,G10
108194,4.0,94.92,G10
108196,2.25,8.6,G3
108200,2.44,11.67,G4
108202,3.67,80.62,G10
108209,3.17,45.77,G7
108212,3.4,60.95,G9
108214,2.5,14.16,G4
108216,3.7,82.53,G10
108218,3.5,68.96,G9
108220,3.41,61.57,G9
108237,2.75,22.24,G5
108239,2.0,5.36,G3
108241,1.25,1.55,G2
108243,2.12,7.08,G3
108246,3.88,90.69,G10
108248,4.5,99.04,G10
108250,2.5,14.16,G4
108253,2.5,14.16,G4
108255,3.5,68.96,G9
108257,2.75,22.24,G5
108261,3.0,34.83,G6
108265,3.5,68.96,G9
108267,4.0,94.92,G10
108271,2.0,5.36,G3
108280,2.56,16.85,G4
108282,2.88,27.28,G5
108285,3.25,50.94,G8
108287,3.0,34.83,G6
108289,3.12,43.3,G7
108311,3.75,85.34,G10
108313,3.25,50.94,G8
108316,4.0,94.92,G10
108318,3.31,55.29,G8
108328,3.88,90.69,G10
108330,3.5,68.96,G9
108332,3.17,45.77,G7
108342,4.0,94.92,G10
108360,3.0,34.83,G6
108370,3.0,34.83,G6
108389,2.5,14.16,G4
108395,4.0,94.92,G10
108401,4.0,94.92,G10
108403,4.0,94.92,G10
108405,2.5,14.16,G4
108407,3.0,34.83,G6
108410,4.33,98.52,G10
108413,3.83,89.14,G10
108425,1.5,2.22,G2
108427,3.0,34.83,G6
108445,2.5,14.16,G4
108447,3.5,68.96,G9
108466,4.5,99.04,G10
108468,3.25,50.94,G8
108473,4.0,94.92,G10
108476,3.67,80.62,G10
108479,1.0,0.73,G1
108481,3.0,34.83,G6
108488,3.62,78.15,G10
108491,3.5,68.96,G9
108493,3.5,68.96,G9
108495,2.5,14.16,G4
108497,1.0,0.73,G1
108499,2.83,25.61,G5
108501,3.44,63.48,G9
108503,2.0,5.36,G3
108506,3.38,59.55,G8
108508,3.14,44.3,G7
108510,3.5,68.96,G9
108512,3.33,56.81,G8
108514,4.0,94.92,G10
108516,3.33,56.81,G8
108518,2.5,14.16,G4
108520,3.5,68.96,G9
108522,3.5,68.96,G9
108524,3.17,45.77,G7
108527,5.0,99.79,G10
108529,2.83,25.61,G5
108531,3.5,68.96,G9
108534,2.38,10.6,G4
108536,3.25,50.94,G8
108538,2.5,14.16,G4
108540,3.59,76.02,G10
108542,3.0,34.83,G6
108544,3.75,85.34,G10
108546,3.5,68.96,G9
108548,3.45,63.72,G9
108551,3.5,68.96,G9
108564,2.83,25.61,G5
108566,4.33,98.52,G10
108569,2.38,10.6,G4
108571,3.34,57.67,G8
108575,3.18,46.57,G7
108577,2.5,14.16,G4
108579,3.3,54.46,G8
108581,3.5,68.96,G9
108583,4.14,97.69,G10
108588,1.5,2.22,G2
108590,1.5,2.22,G2
108592,4.5,99.04,G10
108595,1.0,0.73,G1
108597,3.5,68.96,G9
108599,2.3,9.36,G3
108601,4.0,94.92,G10
108647,3.1,41.88,G7
108649,4.5,99.04,G10
108653,3.5,68.96,G9
108656,2.5,14.16,G4
108660,3.75,85.34,G10
108663,3.0,34.83,G6
108667,3.0,34.83,G6
108674,3.0,34.83,G6
108685,2.0,5.36,G3
108687,1.5,2.22,G2
108689,2.49,12.33,G4
108692,1.0,0.73,G1
108694,2.0,5.36,G3
108696,3.25,50.94,G8
108704,2.5,14.16,G4
108709,3.83,88.78,G10
108711,2.17,7.58,G3
108713,4.0,94.92,G10
108715,3.43,62.54,G9
108719,1.17,1.49,G2
108727,3.59,76.2,G10
108729,3.39,60.46,G9
108748,4.0,94.92,G10
108752,3.5,68.96,G9
108754,3.67,80.62,G10
108756,2.5,14.16,G4
108758,2.5,14.16,G4
108760,3.18,46.82,G7
108764,4.12,97.59,G10
108766,3.5,68.96,G9
108768,3.12,43.3,G7
108770,2.5,14.16,G4
108773,3.0,34.83,G6
108775,2.5,14.16,G4
108778,3.58,75.41,G10
108780,3.36,58.7,G8
108787,3.96,92.78,G10
108789,3.5,68.96,G9
108791,3.29,53.59,G8
108795,3.17,45.77,G7
108797,3.04,39.13,G6
108799,3.0,34.83,G6
108808,2.0,5.36,G3
108811,1.83,3.63,G2
108819,3.0,34.83,G6
108821,1.5,2.22,G2
108823,2.0,5.36,G3
108825,3.5,68.96,G9
108852,2.75,22.24,G5
108857,1.0,0.73,G1
108860,2.33,9.86,G3
108862,2.0,5.36,G3
108864,3.0,34.83,G6
108866,4.5,99.04,G10
108869,1.0,0.73,G1
108871,3.12,43.3,G7
108873,4.25,98.3,G10
108875,3.25,50.94,G8
108877,1.0,0.73,G1
108879,2.5,14.16,G4
108882,1.5,2.22,G2
108885,3.5,68.96,G9
108888,2.5,14.16,G4
108891,3.5,68.96,G9
108893,3.33,56.81,G8
108895,3.0,34.83,G6
108899,3.18,46.57,G7
108901,2.83,25.61,G5
108914,2.0,5.36,G3
108916,3.5,68.96,G9
108924,2.5,14.16,G4
108928,3.04,38.98,G6
108930,3.0,34.83,G6
108932,3.76,86.21,G10
108934,2.67,19.42,G4
108936,4.0,94.92,G10
108938,3.75,85.34,G10
108940,3.0,34.83,G6
108942,3.0,34.83,G6
108945,2.97,30.87,G6
108947,3.25,50.94,G8
108949,3.35,58.17,G8
108951,3.5,68.96,G9
108953,3.12,43.3,G7
108968,3.0,34.83,G6
108977,3.67,81.16,G10
108979,4.06,97.07,G10
108981,3.52,72.26,G10
108983,3.88,90.96,G10
108987,3.75,85.34,G10
108989,3.62,78.15,G10
108991,3.5,68.96,G9
109000,3.7,82.53,G10
109002,3.38,59.55,G8
109004,3.29,53.59,G8
109006,4.0,94.92,G10
109008,3.5,68.96,G9
109010,4.0,94.92,G10
109019,3.0,34.83,G6
109027,2.67,19.42,G4
109030,2.0,5.36,G3
109032,3.0,34.83,G6
109034,2.5,14.16,G4
109038,2.25,8.6,G3
109042,2.91,28.67,G5
109045,1.88,3.8,G2
109055,3.0,34.83,G6
109057,4.0,94.92,G10
109060,3.0,34.83,G6
109062,3.5,68.96,G9
109064,3.1,41.88,G7
109066,3.5,68.96,G9
109069,2.5,14.16,G4
109072,2.77,23.18,G5
109074,2.57,17.04,G4
109076,2.5,14.16,G4
109093,3.67,80.62,G10
109096,4.0,94.92,G10
109098,4.0,94.92,G10
109102,3.0,34.83,G6
109104,1.0,0.73,G1
109106,3.0,34.83,G6
109108,3.25,50.94,G8
109151,3.3,54.46,G8
109153,3.67,80.62,G10
109155,3.3,54.46,G8
109157,3.35,57.81,G8
109159,3.5,68.96,G9
109161,3.71,83.25,G10
109168,2.5,14.16,G4
109173,3.5,68.96,G9
109177,1.0,0.73,G1
109179,3.5,68.96,G9
109181,3.12,42.71,G7
109183,3.27,52.82,G8
109185,3.75,85.34,G10
109187,3.11,42.63,G7
109189,3.44,63.24,G9
109191,3.07,40.39,G7
109193,3.0,34.83,G6
109195,2.67,19.42,G4
109197,2.75,22.24,G5
109199,3.22,48.78,G7
109201,2.5,14.16,G4
109203,3.5,68.96,G9
109205,3.2,47.63,G7
109207,4.0,94.92,G10
109209,3.5,68.96,G9
109226,1.5,2.22,G2
109229,2.0,5.36,G3
109235,2.5,14.16,G4
109237,2.75,22.24,G5
109239,3.0,34.83,G6
109241,2.17,7.58,G3
109243,3.45,63.8,G9
109249,4.0,94.92,G10
109251,3.88,90.69,G10
109253,5.0,99.79,G10
109256,3.5,68.96,G9
109265,2.5,14.16,G4
109267,2.25,8.6,G3
109269,1.0,0.73,G1
109277,3.38,59.55,G8
109280,3.46,64.74,G9
109282,3.38,59.55,G8
109284,4.0,94.92,G10
109290,4.0,94.92,G10
109295,2.85,26.37,G5
109313,3.62,78.15,G10
109315,3.25,50.94,G8
109317,2.7,20.37,G5
109321,3.38,59.55,G8
109323,2.6,17.62,G4
109325,3.0,34.83,G6
109330,3.8,87.84,G10
109351,2.0,5.36,G3
109353,2.0,5.36,G3
109355,1.0,0.73,G1
109359,1.0,0.73,G1
109362,3.0,34.83,G6
109364,3.44,63.24,G9
109366,3.38,59.55,G8
109368,2.4,10.98,G4
109370,4.0,94.92,G10
109372,3.06,39.76,G6
109374,4.0,93.3,G10
109376,3.25,50.94,G8
109379,3.67,80.62,G10
109381,1.0,0.73,G1
109383,2.8,24.28,G5
109385,3.0,34.83,G6
109388,3.42,62.05,G9
109390,3.4,60.95,G9
109397,3.0,34.83,G6
109399,2.62,18.23,G4
109416,3.4,60.95,G9
109418,3.25,50.94,G8
109420,3.2,47.63,G7
109423,3.43,63.01,G9
109425,3.46,64.43,G9
109430,2.5,14.16,G4
109434,2.0,5.36,G3
109436,3.5,68.96,G9
109441,4.0,94.92,G10
109444,3.5,68.96,G9
109446,3.0,34.83,G6
109448,4.0,94.92,G10
109450,3.83,89.14,G10
109452,3.47,65.17,G9
109455,3.5,68.96,G9
109457,3.75,85.34,G10
109459,4.0,94.92,G10
109461,2.81,24.7,G5
109463,3.12,43.3,G7
109470,2.25,8.6,G3
109472,3.09,41.21,G7
109474,3.5,68.96,G9
109476,3.0,34.83,G6
109479,2.5,14.16,G4
109481,2.5,14.16,G4
109483,2.94,29.69,G5
109485,3.6,76.62,G10
109487,4.03,96.75,G10
109489,3.5,68.96,G9
109492,3.75,85.34,G10
109514,3.0,34.83,G6
109516,1.5,2.22,G2
109520,3.0,34.83,G6
109522,2.5,14.16,G4
109524,4.0,94.92,G10
109526,3.0,34.83,G6
109529,4.5,99.04,G10
109533,4.0,94.92,G10
109542,2.5,14.16,G4
109556,2.29,9.18,G3
109563,2.33,9.86,G3
109565,2.5,14.16,G4
109567,2.5,14.16,G4
109569,3.07,40.23,G7
109571,5.0,99.79,G10
109573,3.5,68.96,G9
109576,3.0,34.83,G6
109578,3.41,61.45,G9
109580,3.25,50.94,G8
109592,2.0,5.36,G3
109594,2.0,5.36,G3
109596,3.83,89.14,G10
109598,4.33,98.52,G10
109600,2.5,14.16,G4
109602,2.0,5.36,G3
109607,2.44,11.58,G4
109613,3.5,68.96,G9
109616,4.0,94.92,G10
109621,3.0,34.83,G6
109623,3.5,68.96,G9
109627,3.27,52.82,G8
109629,3.55,73.8,G10
109633,3.6,76.62,G10
109635,3.58,75.62,G10
109638,3.5,68.96,G9
109640,3.33,56.81,G8
109643,2.5,14.16,G4
109649,2.0,5.36,G3
109653,3.5,68.96,G9
109665,3.5,68.96,G9
109667,3.5,68.96,G9
109671,2.75,22.24,G5
109673,2.92,29.04,G5
109675,2.78,23.53,G5
109677,3.25,50.94,G8
109680,4.17,97.88,G10
109682,3.0,34.83,G6
109684,3.14,44.3,G7
109687,3.71,83.25,G10
109697,3.78,86.99,G10
109701,3.0,34.83,G6
109704,3.0,34.83,G6
109708,3.5,68.96,G9
109710,4.75,99.54,G10
109713,1.5,2.22,G2
109715,5.0,99.79,G10
109718,3.67,80.62,G10
109720,2.86,26.73,G5
109723,2.83,25.61,G5
109726,3.0,34.83,G6
109728,3.5,68.96,G9
109731,2.83,25.61,G5
109733,3.08,40.65,G7
109736,3.0,34.83,G6
109738,2.5,14.16,G4
109740,3.55,73.7,G10
109742,3.6,76.41,G10
109764,3.0,34.83,G6
109769,3.35,58.08,G8
109771,2.5,14.16,G4
109773,3.0,34.83,G6
109776,3.5,68.96,G9
109779,3.0,34.83,G6
109781,3.71,83.25,G10
109783,3.0,34.83,G6
109786,3.0,34.83,G6
109788,2.8,24.28,G5
109790,3.0,34.83,G6
109793,2.0,5.36,G3
109796,3.5,68.96,G9
109798,3.0,34.83,G6
109800,2.88,27.28,G5
109802,3.75,85.34,G10
109804,2.5,14.16,G4
109806,3.75,85.34,G10
109808,3.5,68.96,G9
109810,3.0,34.83,G6
109812,4.0,94.92,G10
109833,3.5,68.96,G9
109839,2.5,14.16,G4
109846,3.41,61.41,G9
109848,3.29,53.9,G8
109850,2.98,31.16,G6
109853,3.56,74.09,G10
109858,2.0,5.36,G3
109862,4.0,94.92,G10
109864,3.31,54.94,G8
109869,3.5,68.96,G9
109877,3.0,34.83,G6
109881,3.5,68.96,G9
109887,4.5,99.04,G10
109889,3.0,34.83,G6
109891,2.5,14.16,G4
109893,3.17,45.77,G7
109895,3.51,71.94,G10
109897,2.67,19.42,G4
109902,4.0,94.92,G10
109904,4.0,94.92,G10
109912,3.0,34.83,G6
109921,4.0,94.92,G10
109923,2.67,19.42,G4
109925,3.75,85.34,G10
109927,2.92,28.88,G5
109929,2.5,14.16,G4
109931,4.75,99.54,G10
109935,2.9,28.29,G5
109939,2.67,19.42,G4
109941,2.65,18.96,G4
109943,1.5,2.22,G2
109945,3.25,50.94,G8
109947,4.0,94.92,G10
109949,2.5,14.16,G4
109951,3.33,56.81,G8
109953,2.75,22.24,G5
109963,3.5,68.96,G9
109965,2.88,27.28,G5
109968,3.69,82.08,G10
109971,3.04,39.04,G6
109981,3.0,34.83,G6
109983,1.5,2.22,G2
109985,2.0,5.36,G3
109987,2.0,5.36,G3
109989,3.67,80.62,G10
109991,4.0,94.92,G10
109993,2.88,27.28,G5
109995,3.5,68.96,G9
109997,3.83,89.14,G10
110001,3.38,59.55,G8
110004,2.5,14.16,G4
110006,4.0,94.92,G10
110008,2.25,8.6,G3
110026,3.75,85.34,G10
110030,3.67,80.62,G10
110032,3.0,34.83,G6
110034,3.5,68.96,G9
110039,3.03,38.65,G6
110042,3.0,34.83,G6
110044,3.21,48.38,G7
110046,2.0,5.36,G3
110048,3.75,85.34,G10
110052,3.5,68.96,G9
110056,3.0,34.83,G6
110058,3.62,78.15,G10
110061,4.0,94.92,G10
110063,2.5,14.16,G4
110067,2.75,22.24,G5
110070,2.5,14.16,G4
110086,2.5,14.16,G4
110090,2.0,5.36,G3
110097,4.5,99.04,G10
110102,3.72,83.34,G10
110104,3.33,56.81,G8
110106,3.4,60.95,G9
110110,3.81,88.12,G10
110114,3.5,68.96,G9
110116,3.5,68.96,G9
110119,3.5,68.96,G9
110123,2.5,14.16,G4
110127,2.86,26.76,G5
110130,2.88,27.66,G5
110132,2.77,23.35,G5
110134,3.5,68.96,G9
110138,2.83,25.61,G5
110140,3.5,68.96,G9
110159,4.25,98.3,G10
110163,4.0,94.92,G10
110167,4.5,99.04,G10
110169,4.0,94.92,G10
110171,4.0,94.92,G10
110173,3.75,85.34,G10
110177,3.5,68.96,G9
110179,3.5,68.96,G9
110181,2.42,11.23,G4
110194,3.43,62.69,G9
110196,1.5,2.22,G2
110198,3.67,80.62,G10
110200,2.75,22.24,G5
110216,2.71,20.77,G5
110219,2.75,22.24,G5
110223,1.0,0.73,G1
110225,3.0,34.83,G6
110227,3.0,34.83,G6
110229,3.0,34.83,G6
110233,2.5,14.16,G4
110235,3.0,34.83,G6
110240,1.62,2.85,G2
110255,3.0,34.83,G6
110259,2.0,5.36,G3
110265,3.5,68.96,G9
110267,4.25,98.3,G10
110269,4.0,94.92,G10
110273,3.92,91.92,G10
110276,3.0,34.83,G6
110278,3.5,68.96,G9
110281,2.25,8.6,G3
110284,4.5,99.04,G10
110286,3.03,38.87,G6
110288,4.0,94.92,G10
110293,4.0,94.92,G10
110295,2.38,10.73,G4
110297,3.28,53.26,G8
110310,2.17,7.58,G3
110312,3.25,50.94,G8
110314,3.25,50.94,G8
110316,4.0,94.92,G10
110318,1.0,0.73,G1
110320,3.25,50.94,G8
110322,2.89,28.02,G5
110324,4.12,97.59,G10
110326,2.75,22.24,G5
110328,3.5,68.96,G9
110330,3.75,85.34,G10
110337,3.14,44.3,G7
110339,3.29,53.59,G8
110342,2.5,14.16,G4
110346,3.55,73.8,G10
110348,3.19,47.22,G7
110350,3.45,63.97,G9
110352,2.5,14.16,G4
110366,3.0,34.83,G6
110372,2.88,27.28,G5
110375,4.0,94.92,G10
110380,2.94,29.69,G5
110387,3.21,48.38,G7
110390,3.62,78.15,G10
110403,3.0,34.83,G6
110405,2.0,5.36,G3
110407,3.16,44.99,G7
110409,3.0,34.83,G6
110412,4.0,94.92,G10
110415,3.0,34.83,G6
110417,2.5,14.16,G4
110419,5.0,99.79,G10
110426,3.12,43.3,G7
110431,2.25,8.6,G3
110433,3.0,34.83,G6
110437,2.5,14.16,G4
110439,3.25,50.94,G8
110441,3.0,34.83,G6
110445,3.69,82.14,G10
110447,4.0,94.92,G10
110449,3.0,34.83,G6
110451,2.5,14.16,G4
110453,3.5,68.96,G9
110455,3.62,78.15,G10
110457,3.5,68.96,G9
110459,3.0,34.83,G6
110461,3.45,64.14,G9
110482,1.75,3.24,G2
110484,2.42,11.23,G4
110486,3.0,34.83,G6
110491,3.0,34.83,G6
110497,3.0,34.83,G6
110501,3.72,83.57,G10
110503,3.55,73.54,G10
110505,2.42,11.23,G4
110508,2.0,5.36,G3
110510,4.5,99.04,G10
110512,3.5,68.96,G9
110515,2.25,8.6,G3
110533,3.0,34.83,G6
110535,3.0,34.83,G6
110537,2.75,22.24,G5
110541,4.0,94.92,G10
110546,3.5,68.96,G9
110548,2.8,24.28,G5
110551,3.5,68.96,G9
110553,3.21,48.27,G7
110555,4.0,94.92,G10
110557,3.0,34.83,G6
110562,4.0,94.92,G10
110564,3.5,68.96,G9
110566,3.53,72.96,G10
110568,3.0,34.83,G6
110580,2.0,5.36,G3
110582,3.5,68.96,G9
110584,3.5,68.96,G9
110586,3.76,86.2,G10
110588,3.5,68.96,G9
110591,3.27,52.52,G8
110593,3.4,60.95,G9
110597,3.08,40.98,G7
110599,2.5,14.16,G4
110601,2.0,5.36,G3
110603,1.98,4.26,G2
110607,2.25,8.6,G3
110609,1.75,3.24,G2
110611,3.22,48.57,G7
110613,4.0,94.92,G10
110627,4.0,94.92,G10
110629,2.5,14.16,G4
110633,3.0,34.83,G6
110635,3.5,68.96,G9
110637,2.25,8.6,G3
110639,2.86,26.58,G5
110641,3.0,34.83,G6
110643,2.0,5.36,G3
110645,3.09,41.38,G7
110649,3.0,34.83,G6
110653,3.0,34.83,G6
110655,3.1,41.58,G7
110657,3.5,68.96,G9
110669,3.4,60.95,G9
110671,2.75,22.24,G5
110673,3.25,50.94,G8
110675,3.59,76.16,G10
110678,3.5,68.96,G9
110686,2.0,5.36,G3
110718,3.44,63.51,G9
110730,3.08,40.85,G7
110739,3.5,68.96,G9
110744,3.5,68.96,G9
110746,2.39,10.81,G4
110748,2.75,22.24,G5
110750,2.43,11.43,G4
110752,3.0,34.83,G6
110763,3.0,34.83,G6
110765,3.25,50.94,G8
110769,3.5,68.96,G9
110771,3.11,42.29,G7
110773,2.36,10.28,G4
110779,1.0,0.73,G1
110781,2.87,26.93,G5
110788,2.25,8.6,G3
110790,3.0,34.83,G6
110792,2.33,9.86,G3
110794,3.5,68.96,G9
110796,3.43,62.9,G9
110798,4.5,99.04,G10
110800,1.0,0.73,G1
110802,1.0,0.73,G1
110805,2.5,14.16,G4
110807,4.0,94.92,G10
110809,3.09,41.25,G7
110811,1.5,2.22,G2
110813,3.42,62.05,G9
110818,1.0,0.73,G1
110824,1.25,1.55,G2
110826,2.8,24.45,G5
110828,2.36,10.34,G4
110845,3.0,34.83,G6
110850,3.25,50.94,G8
110852,3.0,34.83,G6
110854,3.0,34.83,G6
110858,2.25,8.6,G3
110860,2.67,19.42,G4
110867,3.5,68.96,G9
110871,3.72,83.47,G10
110873,3.5,68.96,G9
110880,2.5,14.16,G4
110882,3.6,76.36,G10
110884,3.0,34.83,G6
110889,2.5,14.16,G4
110892,3.5,68.96,G9
110895,3.5,68.96,G9
110897,2.75,22.24,G5
110899,2.35,10.24,G4
110921,3.0,34.83,G6
110948,3.0,34.83,G6
110951,2.0,5.36,G3
110966,3.75,85.34,G10
110968,2.49,12.25,G4
110970,3.88,90.69,G10
110975,2.5,14.16,G4
110982,1.0,0.73,G1
110984,1.0,0.73,G1
111031,4.5,99.04,G10
111036,2.0,5.36,G3
111038,2.0,5.36,G3
111040,1.0,0.73,G1
111042,4.0,94.92,G10
111044,1.0,0.73,G1
111046,1.0,0.73,G1
111050,3.5,68.96,G9
111100,3.5,68.96,G9
111103,3.5,68.96,G9
111105,3.0,34.83,G6
111107,2.5,14.16,G4
111109,3.0,34.83,G6
111111,3.5,68.96,G9
111113,3.11,42.29,G7
111115,3.88,90.69,G10
111119,3.0,34.83,G6
111124,3.5,68.96,G9
111126,3.5,68.96,G9
111128,4.5,99.04,G10
111130,4.0,94.92,G10
111142,1.0,0.73,G1
111144,1.0,0.73,G1
111146,1.0,0.73,G1
111170,2.0,5.36,G3
111226,3.5,68.96,G9
111228,3.5,68.96,G9
111230,3.5,68.96,G9
111233,3.25,50.94,G8
111235,3.89,91.1,G10
111237,2.0,5.36,G3
111245,3.3,54.46,G8
111247,3.75,85.34,G10
111249,3.53,73.0,G10
111251,3.14,44.3,G7
111253,4.0,94.92,G10
111255,3.67,80.62,G10
111257,4.0,94.92,G10
111259,2.71,20.77,G5
111261,3.0,34.83,G6
111264,3.0,34.83,G6
111266,3.12,43.3,G7
111283,2.75,22.24,G5
111285,3.0,34.83,G6
111287,3.1,41.88,G7
111290,3.88,90.69,G10
111303,3.7,82.53,G10
111310,3.0,34.83,G6
111312,2.0,5.36,G3
111314,3.36,58.44,G8
111316,3.5,68.96,G9
111320,2.63,18.5,G4
111329,4.5,99.04,G10
111332,4.0,94.92,G10
111343,4.0,94.92,G10
111345,3.0,34.83,G6
111347,3.0,34.83,G6
111349,3.5,68.96,G9
111351,2.5,14.16,G4
111360,3.07,40.09,G7
111362,3.83,88.75,G10
111364,2.98,31.07,G6
111368,2.5,14.16,G4
111370,3.5,68.96,G9
111373,2.33,9.86,G3
111375,2.95,30.26,G6
111377,3.67,80.62,G10
111380,3.5,68.96,G9
111384,3.66,79.9,G10
111387,3.29,53.59,G8
111389,3.73,84.09,G10
111401,3.75,85.34,G10
111403,3.83,89.14,G10
111405,3.5,68.96,G9
111407,4.0,94.92,G10
111409,3.33,56.81,G8
111411,2.5,14.16,G4
111436,3.87,90.48,G10
111439,1.5,2.22,G2
111441,3.5,68.96,G9
111443,3.6,76.35,G10
111445,1.75,3.24,G2
111447,3.17,45.77,G7
111449,2.67,19.42,G4
111451,2.5,14.16,G4
111453,3.0,34.83,G6
111456,3.0,34.83,G6
111458,2.67,19.42,G4
111460,2.83,25.61,G5
111462,2.0,5.36,G3
111464,4.0,94.92,G10
111468,2.83,25.61,G5
111486,3.25,50.94,G8
111499,2.5,14.16,G4
111505,3.0,34.83,G6
111507,2.0,5.36,G3
111509,2.5,14.16,G4
111515,3.0,34.83,G6
111517,1.5,2.22,G2
111529,3.96,92.84,G10
111542,3.5,68.96,G9
111544,3.7,82.53,G10
111546,5.0,99.79,G10
111548,5.0,99.79,G10
111551,2.94,29.77,G5
111553,3.0,34.83,G6
111566,1.0,0.73,G1
111578,3.0,34.83,G6
111583,3.5,68.96,G9
111587,2.88,27.28,G5
111589,3.17,45.77,G7
111592,3.7,82.53,G10
111595,2.0,5.36,G3
111601,2.5,14.16,G4
111603,3.12,43.3,G7
111614,2.0,5.36,G3
111617,3.21,48.17,G7
111622,3.67,81.01,G10
111624,3.67,80.62,G10
111626,3.25,50.94,G8
111628,1.88,3.8,G2
111630,2.79,23.96,G5
111632,1.5,2.22,G2
111638,3.0,34.83,G6
111640,1.0,0.73,G1
111644,2.9,28.29,G5
111647,3.72,83.63,G10
111649,3.0,34.83,G6
111653,2.67,19.42,G4
111655,3.5,68.96,G9
111659,3.37,58.91,G8
111661,3.24,49.55,G7
111663,2.72,20.97,G5
111680,3.58,75.62,G10
111689,3.0,34.83,G6
111694,2.0,5.36,G3
111696,3.0,34.83,G6
111700,1.0,0.73,G1
111702,3.0,34.83,G6
111704,3.25,50.94,G8
111716,2.5,14.16,G4
111722,3.5,68.96,G9
111726,3.17,45.77,G7
111732,3.65,79.52,G10
111734,2.38,10.77,G4
111740,3.5,68.96,G9
111743,2.89,27.75,G5
111745,2.5,14.16,G4
111749,4.0,94.92,G10
111752,1.5,2.22,G2
111755,3.88,90.69,G10
111757,3.88,90.69,G10
111759,3.85,89.73,G10
111762,2.75,22.24,G5
111764,3.55,73.95,G10
111766,4.0,94.92,G10
111774,3.0,34.83,G6
111776,3.75,85.34,G10
111778,4.0,94.92,G10
111783,4.21,98.1,G10
111785,3.5,68.96,G9
111787,4.0,94.92,G10
111789,1.0,0.73,G1
111793,2.0,5.36,G3
111795,3.41,61.76,G9
111797,5.0,99.79,G10
111800,3.39,60.35,G9
111809,1.5,2.22,G2
111811,3.38,59.55,G8
111813,2.5,14.16,G4
111815,3.88,90.69,G10
111817,2.5,14.16,G4
111844,3.25,50.94,G8
111846,3.0,34.83,G6
111848,2.5,14.16,G4
111850,3.0,34.83,G6
111852,2.62,18.23,G4
111854,2.25,8.6,G3
111856,2.83,25.61,G5
111868,3.0,34.83,G6
111872,2.0,5.36,G3
